"cust","date"
4669,1974-01-01
4670,1970-01-01
4670,1972-01-01
4670,1974-01-01
4671,1970-01-01
4671,1971-01-01
4671,1972-01-01
4671,1973-01-01
4671,1974-01-01
4671,1975-01-01
4671,1977-01-01
4671,1978-01-01
4671,1979-01-01
4671,1980-01-01
4671,1981-01-01
4671,1982-01-01
4671,1983-01-01
4672,1970-01-01
4673,1970-01-01
4673,1971-01-01
4673,1972-01-01
4673,1974-01-01
4673,1976-01-01
4673,1977-01-01
4673,1978-01-01
4673,1979-01-01
4673,1980-01-01
4674,1970-01-01
4675,1970-01-01
4675,1971-01-01
4676,1970-01-01
4676,1971-01-01
4676,1972-01-01
4676,1973-01-01
4676,1974-01-01
4676,1976-01-01
4676,1977-01-01
4676,1978-01-01
4676,1979-01-01
4676,1980-01-01
4676,1981-01-01
4676,1982-01-01
4677,1970-01-01
4677,1971-01-01
4677,1972-01-01
4677,1973-01-01
4677,1974-01-01
4677,1975-01-01
4677,1976-01-01
4677,1977-01-01
4677,1978-01-01
4677,1979-01-01
4677,1980-01-01
4677,1981-01-01
4677,1982-01-01
4677,1983-01-01
4678,1970-01-01
4678,1974-01-01
4678,1978-01-01
4678,1981-01-01
4678,1982-01-01
4679,1970-01-01
4679,1971-01-01
4679,1972-01-01
4679,1973-01-01
4680,1970-01-01
4680,1971-01-01
4681,1970-01-01
4681,1971-01-01
4681,1972-01-01
4681,1973-01-01
4681,1974-01-01
4681,1975-01-01
4682,1970-01-01
4682,1971-01-01
4683,1970-01-01
4684,1970-01-01
4684,1972-01-01
4684,1973-01-01
4684,1974-01-01
4684,1976-01-01
4684,1978-01-01
4684,1979-01-01
4684,1980-01-01
4684,1982-01-01
4685,1970-01-01
4685,1971-01-01
4685,1972-01-01
4685,1973-01-01
4685,1975-01-01
4685,1976-01-01
4685,1977-01-01
4685,1978-01-01
4685,1979-01-01
4686,1970-01-01
4687,1970-01-01
4687,1971-01-01
4687,1972-01-01
4687,1973-01-01
4688,1970-01-01
4689,1970-01-01
4689,1971-01-01
4689,1972-01-01
4689,1974-01-01
4689,1975-01-01
4689,1976-01-01
4689,1977-01-01
4689,1978-01-01
4689,1980-01-01
4689,1981-01-01
4689,1982-01-01
4689,1983-01-01
4690,1970-01-01
4691,1970-01-01
4691,1975-01-01
4692,1970-01-01
4692,1971-01-01
4692,1972-01-01
4692,1973-01-01
4692,1974-01-01
4692,1975-01-01
4692,1977-01-01
4692,1978-01-01
4692,1979-01-01
4692,1980-01-01
4692,1982-01-01
4692,1983-01-01
4693,1970-01-01
4693,1971-01-01
4693,1972-01-01
4694,1970-01-01
4695,1970-01-01
4695,1975-01-01
4695,1980-01-01
4696,1970-01-01
4696,1971-01-01
4697,1970-01-01
4697,1971-01-01
4697,1972-01-01
4697,1973-01-01
4697,1974-01-01
4697,1976-01-01
4697,1977-01-01
4697,1979-01-01
4697,1980-01-01
4697,1981-01-01
4697,1982-01-01
4697,1983-01-01
4698,1970-01-01
4698,1974-01-01
4698,1976-01-01
4698,1977-01-01
4699,1970-01-01
4699,1971-01-01
4699,1972-01-01
4699,1973-01-01
4699,1974-01-01
4699,1975-01-01
4699,1976-01-01
4699,1977-01-01
4700,1970-01-01
4701,1970-01-01
4701,1971-01-01
4701,1972-01-01
4701,1973-01-01
4701,1974-01-01
4701,1975-01-01
4701,1976-01-01
4701,1977-01-01
4701,1979-01-01
4701,1980-01-01
4701,1981-01-01
4701,1982-01-01
4701,1983-01-01
4702,1970-01-01
4702,1971-01-01
4702,1972-01-01
4703,1970-01-01
4703,1971-01-01
4704,1970-01-01
4705,1970-01-01
4705,1971-01-01
4705,1972-01-01
4705,1973-01-01
4705,1974-01-01
4706,1970-01-01
4707,1970-01-01
4707,1971-01-01
4707,1972-01-01
4707,1973-01-01
4707,1974-01-01
4707,1975-01-01
4707,1976-01-01
4707,1977-01-01
4707,1978-01-01
4707,1979-01-01
4707,1980-01-01
4707,1981-01-01
4707,1982-01-01
4707,1983-01-01
4708,1970-01-01
4709,1970-01-01
4710,1970-01-01
4710,1972-01-01
4710,1973-01-01
4710,1974-01-01
4710,1975-01-01
4710,1977-01-01
4710,1978-01-01
4710,1980-01-01
4710,1981-01-01
4710,1982-01-01
4710,1983-01-01
4711,1970-01-01
4711,1974-01-01
4711,1976-01-01
4711,1978-01-01
4711,1981-01-01
4711,1983-01-01
4712,1970-01-01
4712,1971-01-01
4712,1972-01-01
4712,1973-01-01
4712,1974-01-01
4712,1975-01-01
4712,1976-01-01
4712,1977-01-01
4712,1978-01-01
4712,1979-01-01
4712,1980-01-01
4712,1981-01-01
4712,1982-01-01
4712,1983-01-01
4713,1970-01-01
4713,1971-01-01
4713,1972-01-01
4713,1973-01-01
4714,1970-01-01
4715,1970-01-01
4715,1971-01-01
4715,1972-01-01
4715,1973-01-01
4715,1974-01-01
4715,1975-01-01
4715,1976-01-01
4715,1980-01-01
4715,1981-01-01
4715,1983-01-01
4716,1970-01-01
4716,1971-01-01
4717,1970-01-01
4717,1973-01-01
4717,1974-01-01
4717,1975-01-01
4717,1978-01-01
4717,1980-01-01
4717,1981-01-01
4717,1982-01-01
4717,1983-01-01
4718,1970-01-01
4719,1970-01-01
4719,1971-01-01
4719,1972-01-01
4720,1970-01-01
4720,1972-01-01
4720,1973-01-01
4720,1978-01-01
4721,1970-01-01
4721,1976-01-01
4721,1978-01-01
4721,1981-01-01
4722,1970-01-01
4722,1971-01-01
4722,1972-01-01
4722,1973-01-01
4722,1974-01-01
4722,1975-01-01
4722,1976-01-01
4722,1977-01-01
4722,1978-01-01
4722,1979-01-01
4722,1980-01-01
4722,1981-01-01
4722,1982-01-01
4722,1983-01-01
4723,1970-01-01
4723,1971-01-01
4723,1972-01-01
4723,1973-01-01
4723,1974-01-01
4723,1975-01-01
4723,1977-01-01
4723,1978-01-01
4723,1979-01-01
4723,1980-01-01
4723,1981-01-01
4723,1982-01-01
4723,1983-01-01
4724,1970-01-01
4724,1971-01-01
4724,1972-01-01
4724,1973-01-01
4725,1970-01-01
4725,1977-01-01
4726,1970-01-01
4726,1971-01-01
4727,1970-01-01
4727,1971-01-01
4728,1970-01-01
4728,1972-01-01
4728,1974-01-01
4728,1979-01-01
4728,1980-01-01
4728,1983-01-01
4729,1970-01-01
4729,1971-01-01
4729,1972-01-01
4729,1973-01-01
4729,1974-01-01
4729,1975-01-01
4729,1976-01-01
4729,1977-01-01
4729,1978-01-01
4729,1979-01-01
4729,1980-01-01
4729,1981-01-01
4729,1982-01-01
4729,1983-01-01
4730,1970-01-01
4730,1971-01-01
4730,1973-01-01
4730,1974-01-01
4730,1975-01-01
4730,1976-01-01
4730,1977-01-01
4730,1978-01-01
4730,1979-01-01
4730,1980-01-01
4730,1981-01-01
4730,1982-01-01
4730,1983-01-01
4731,1970-01-01
4731,1971-01-01
4731,1972-01-01
4731,1973-01-01
4731,1974-01-01
4731,1977-01-01
4731,1978-01-01
4731,1980-01-01
4731,1981-01-01
4731,1982-01-01
4731,1983-01-01
4732,1970-01-01
4732,1971-01-01
4733,1970-01-01
4733,1971-01-01
4733,1973-01-01
4733,1975-01-01
4733,1976-01-01
4733,1977-01-01
4733,1979-01-01
4733,1980-01-01
4733,1983-01-01
4734,1970-01-01
4734,1971-01-01
4734,1973-01-01
4734,1974-01-01
4734,1977-01-01
4734,1979-01-01
4734,1982-01-01
4734,1983-01-01
4735,1970-01-01
4735,1971-01-01
4735,1973-01-01
4736,1970-01-01
4736,1971-01-01
4736,1973-01-01
4736,1974-01-01
4736,1976-01-01
4736,1977-01-01
4736,1978-01-01
4736,1979-01-01
4736,1982-01-01
4736,1983-01-01
4737,1970-01-01
4737,1974-01-01
4737,1976-01-01
4737,1979-01-01
4738,1970-01-01
4738,1971-01-01
4738,1972-01-01
4738,1973-01-01
4738,1974-01-01
4738,1975-01-01
4739,1970-01-01
4739,1971-01-01
4739,1972-01-01
4739,1973-01-01
4739,1974-01-01
4739,1975-01-01
4739,1976-01-01
4739,1977-01-01
4739,1978-01-01
4739,1979-01-01
4739,1980-01-01
4739,1981-01-01
4739,1982-01-01
4739,1983-01-01
4740,1970-01-01
4740,1971-01-01
4740,1972-01-01
4740,1973-01-01
4740,1974-01-01
4740,1975-01-01
4740,1976-01-01
4740,1977-01-01
4740,1978-01-01
4740,1979-01-01
4740,1980-01-01
4740,1981-01-01
4740,1982-01-01
4740,1983-01-01
4741,1970-01-01
4742,1970-01-01
4742,1971-01-01
4742,1972-01-01
4742,1973-01-01
4742,1974-01-01
4742,1975-01-01
4742,1976-01-01
4742,1978-01-01
4742,1980-01-01
4742,1981-01-01
4742,1982-01-01
4743,1970-01-01
4743,1971-01-01
4743,1972-01-01
4743,1974-01-01
4743,1975-01-01
4743,1976-01-01
4743,1977-01-01
4743,1980-01-01
4743,1982-01-01
4743,1983-01-01
4744,1970-01-01
4744,1971-01-01
4745,1970-01-01
4746,1970-01-01
4746,1971-01-01
4746,1972-01-01
4746,1973-01-01
4746,1974-01-01
4746,1975-01-01
4746,1976-01-01
4746,1977-01-01
4746,1978-01-01
4747,1970-01-01
4747,1971-01-01
4747,1973-01-01
4747,1974-01-01
4747,1975-01-01
4747,1976-01-01
4747,1977-01-01
4747,1978-01-01
4747,1979-01-01
4747,1980-01-01
4747,1981-01-01
4747,1982-01-01
4747,1983-01-01
4748,1970-01-01
4749,1970-01-01
4749,1971-01-01
4749,1972-01-01
4749,1973-01-01
4750,1970-01-01
4750,1971-01-01
4750,1972-01-01
4750,1973-01-01
4750,1974-01-01
4751,1970-01-01
4751,1972-01-01
4751,1974-01-01
4751,1975-01-01
4751,1977-01-01
4751,1978-01-01
4751,1979-01-01
4751,1980-01-01
4751,1981-01-01
4751,1982-01-01
4751,1983-01-01
4752,1970-01-01
4752,1971-01-01
4752,1972-01-01
4752,1973-01-01
4753,1970-01-01
4753,1971-01-01
4753,1972-01-01
4753,1973-01-01
4754,1970-01-01
4754,1976-01-01
4754,1981-01-01
4754,1982-01-01
4755,1970-01-01
4755,1971-01-01
4755,1977-01-01
4756,1970-01-01
4756,1972-01-01
4756,1973-01-01
4756,1974-01-01
4757,1970-01-01
4757,1971-01-01
4757,1972-01-01
4757,1973-01-01
4757,1974-01-01
4757,1975-01-01
4757,1976-01-01
4757,1977-01-01
4757,1978-01-01
4757,1979-01-01
4757,1980-01-01
4757,1981-01-01
4757,1982-01-01
4757,1983-01-01
4758,1970-01-01
4758,1971-01-01
4758,1972-01-01
4758,1973-01-01
4758,1974-01-01
4758,1975-01-01
4758,1976-01-01
4758,1977-01-01
4758,1978-01-01
4758,1980-01-01
4758,1981-01-01
4758,1982-01-01
4758,1983-01-01
4759,1970-01-01
4759,1974-01-01
4760,1970-01-01
4761,1970-01-01
4761,1971-01-01
4761,1973-01-01
4761,1976-01-01
4761,1979-01-01
4761,1982-01-01
4762,1970-01-01
4763,1970-01-01
4763,1972-01-01
4763,1973-01-01
4763,1978-01-01
4764,1970-01-01
4765,1970-01-01
4765,1972-01-01
4765,1973-01-01
4765,1974-01-01
4765,1975-01-01
4765,1976-01-01
4765,1978-01-01
4765,1979-01-01
4766,1970-01-01
4766,1971-01-01
4766,1972-01-01
4766,1973-01-01
4766,1976-01-01
4766,1977-01-01
4766,1978-01-01
4766,1979-01-01
4766,1980-01-01
4766,1983-01-01
4767,1970-01-01
4767,1971-01-01
4767,1972-01-01
4767,1973-01-01
4767,1974-01-01
4767,1975-01-01
4767,1977-01-01
4767,1978-01-01
4767,1979-01-01
4767,1980-01-01
4767,1981-01-01
4767,1982-01-01
4767,1983-01-01
4768,1970-01-01
4768,1971-01-01
4769,1970-01-01
4769,1971-01-01
4769,1972-01-01
4769,1973-01-01
4769,1974-01-01
4770,1970-01-01
4770,1971-01-01
4771,1970-01-01
4772,1970-01-01
4772,1971-01-01
4772,1974-01-01
4773,1970-01-01
4773,1971-01-01
4773,1972-01-01
4773,1973-01-01
4774,1970-01-01
4774,1972-01-01
4775,1970-01-01
4776,1970-01-01
4776,1971-01-01
4776,1972-01-01
4776,1973-01-01
4776,1974-01-01
4777,1970-01-01
4778,1970-01-01
4779,1970-01-01
4779,1971-01-01
4779,1972-01-01
4779,1973-01-01
4779,1974-01-01
4779,1975-01-01
4779,1976-01-01
4779,1977-01-01
4779,1978-01-01
4779,1979-01-01
4779,1980-01-01
4779,1981-01-01
4779,1982-01-01
4779,1983-01-01
4780,1970-01-01
4780,1971-01-01
4780,1972-01-01
4780,1973-01-01
4780,1974-01-01
4780,1975-01-01
4780,1976-01-01
4780,1977-01-01
4780,1978-01-01
4780,1979-01-01
4780,1980-01-01
4780,1981-01-01
4780,1982-01-01
4780,1983-01-01
4781,1970-01-01
4781,1971-01-01
4781,1972-01-01
4781,1973-01-01
4781,1974-01-01
4781,1975-01-01
4781,1976-01-01
4781,1977-01-01
4781,1978-01-01
4781,1979-01-01
4781,1980-01-01
4781,1981-01-01
4781,1983-01-01
4782,1970-01-01
4782,1971-01-01
4783,1970-01-01
4783,1971-01-01
4783,1972-01-01
4783,1973-01-01
4783,1974-01-01
4784,1970-01-01
4784,1972-01-01
4785,1970-01-01
4786,1970-01-01
4786,1971-01-01
4786,1976-01-01
4786,1978-01-01
4786,1979-01-01
4786,1981-01-01
4786,1982-01-01
4786,1983-01-01
4787,1970-01-01
4788,1970-01-01
4788,1971-01-01
4788,1972-01-01
4788,1974-01-01
4788,1977-01-01
4788,1978-01-01
4788,1983-01-01
4789,1970-01-01
4789,1971-01-01
4789,1972-01-01
4789,1973-01-01
4789,1974-01-01
4789,1975-01-01
4789,1976-01-01
4790,1970-01-01
4790,1971-01-01
4790,1972-01-01
4790,1973-01-01
4790,1974-01-01
4790,1975-01-01
4791,1970-01-01
4792,1970-01-01
4792,1971-01-01
4792,1972-01-01
4792,1973-01-01
4793,1970-01-01
4793,1971-01-01
4793,1975-01-01
4794,1970-01-01
4794,1971-01-01
4795,1970-01-01
4795,1971-01-01
4795,1972-01-01
4795,1973-01-01
4795,1974-01-01
4795,1976-01-01
4795,1977-01-01
4795,1978-01-01
4795,1979-01-01
4795,1980-01-01
4795,1981-01-01
4795,1982-01-01
4795,1983-01-01
4796,1970-01-01
4796,1971-01-01
4796,1973-01-01
4796,1976-01-01
4796,1977-01-01
4796,1978-01-01
4796,1979-01-01
4796,1980-01-01
4796,1981-01-01
4796,1982-01-01
4796,1983-01-01
4797,1970-01-01
4798,1970-01-01
4798,1971-01-01
4798,1972-01-01
4798,1973-01-01
4798,1974-01-01
4798,1977-01-01
4798,1979-01-01
4798,1980-01-01
4798,1982-01-01
4798,1983-01-01
4799,1970-01-01
4799,1971-01-01
4799,1972-01-01
4799,1973-01-01
4800,1970-01-01
4800,1971-01-01
4800,1973-01-01
4800,1974-01-01
4800,1975-01-01
4800,1976-01-01
4800,1978-01-01
4800,1979-01-01
4800,1980-01-01
4800,1981-01-01
4800,1982-01-01
4800,1983-01-01
4801,1970-01-01
4802,1970-01-01
4802,1971-01-01
4802,1972-01-01
4802,1973-01-01
4803,1970-01-01
4804,1970-01-01
4804,1971-01-01
4804,1972-01-01
4804,1973-01-01
4804,1974-01-01
4804,1976-01-01
4804,1978-01-01
4804,1981-01-01
4804,1982-01-01
4804,1983-01-01
4805,1970-01-01
4806,1970-01-01
4806,1971-01-01
4806,1972-01-01
4806,1973-01-01
4806,1974-01-01
4806,1976-01-01
4806,1978-01-01
4806,1979-01-01
4806,1980-01-01
4806,1981-01-01
4806,1983-01-01
4807,1970-01-01
4807,1971-01-01
4807,1973-01-01
4808,1970-01-01
4808,1971-01-01
4808,1975-01-01
4809,1970-01-01
4810,1970-01-01
4810,1971-01-01
4810,1972-01-01
4810,1973-01-01
4810,1974-01-01
4810,1975-01-01
4810,1976-01-01
4810,1977-01-01
4810,1978-01-01
4811,1970-01-01
4811,1971-01-01
4811,1972-01-01
4811,1973-01-01
4811,1974-01-01
4811,1975-01-01
4811,1976-01-01
4811,1977-01-01
4811,1978-01-01
4811,1979-01-01
4811,1980-01-01
4811,1981-01-01
4811,1982-01-01
4811,1983-01-01
4812,1970-01-01
4812,1971-01-01
4812,1972-01-01
4812,1974-01-01
4812,1975-01-01
4812,1976-01-01
4812,1977-01-01
4812,1978-01-01
4812,1979-01-01
4812,1981-01-01
4812,1982-01-01
4812,1983-01-01
4813,1970-01-01
4814,1970-01-01
4814,1971-01-01
4815,1970-01-01
4815,1972-01-01
4815,1973-01-01
4815,1974-01-01
4815,1975-01-01
4815,1979-01-01
4815,1980-01-01
4815,1981-01-01
4815,1982-01-01
4816,1970-01-01
4816,1971-01-01
4817,1970-01-01
4817,1971-01-01
4817,1972-01-01
4818,1970-01-01
4819,1970-01-01
4820,1970-01-01
4821,1970-01-01
4821,1971-01-01
4821,1974-01-01
4821,1975-01-01
4821,1976-01-01
4821,1977-01-01
4821,1978-01-01
4821,1979-01-01
4821,1980-01-01
4821,1981-01-01
4821,1982-01-01
4821,1983-01-01
4822,1970-01-01
4823,1970-01-01
4823,1971-01-01
4823,1972-01-01
4824,1970-01-01
4824,1972-01-01
4824,1974-01-01
4825,1970-01-01
4825,1971-01-01
4825,1972-01-01
4825,1973-01-01
4825,1974-01-01
4826,1970-01-01
4827,1970-01-01
4827,1971-01-01
4827,1972-01-01
4827,1973-01-01
4827,1974-01-01
4828,1970-01-01
4828,1971-01-01
4829,1970-01-01
4830,1970-01-01
4830,1974-01-01
4830,1975-01-01
4830,1976-01-01
4830,1977-01-01
4831,1970-01-01
4831,1971-01-01
4831,1972-01-01
4831,1973-01-01
4831,1974-01-01
4831,1975-01-01
4831,1976-01-01
4831,1977-01-01
4831,1978-01-01
4831,1979-01-01
4831,1980-01-01
4831,1981-01-01
4831,1982-01-01
4831,1983-01-01
4832,1970-01-01
4832,1972-01-01
4832,1973-01-01
4832,1974-01-01
4832,1975-01-01
4832,1976-01-01
4832,1977-01-01
4832,1978-01-01
4832,1979-01-01
4833,1970-01-01
4833,1971-01-01
4833,1972-01-01
4834,1970-01-01
4834,1972-01-01
4835,1970-01-01
4835,1974-01-01
4835,1975-01-01
4835,1976-01-01
4835,1980-01-01
4835,1981-01-01
4835,1983-01-01
4836,1970-01-01
4837,1970-01-01
4837,1971-01-01
4837,1972-01-01
4837,1975-01-01
4837,1977-01-01
4837,1978-01-01
4837,1979-01-01
4837,1980-01-01
4837,1981-01-01
4837,1982-01-01
4837,1983-01-01
4838,1970-01-01
4838,1971-01-01
4839,1970-01-01
4839,1978-01-01
4839,1980-01-01
4839,1981-01-01
4839,1983-01-01
4840,1970-01-01
4840,1971-01-01
4840,1973-01-01
4840,1974-01-01
4840,1976-01-01
4840,1977-01-01
4840,1980-01-01
4840,1981-01-01
4840,1983-01-01
4841,1970-01-01
4842,1970-01-01
4842,1971-01-01
4842,1972-01-01
4842,1974-01-01
4842,1975-01-01
4843,1970-01-01
4843,1971-01-01
4843,1972-01-01
4844,1970-01-01
4844,1972-01-01
4844,1975-01-01
4844,1976-01-01
4844,1977-01-01
4844,1978-01-01
4844,1979-01-01
4844,1980-01-01
4844,1981-01-01
4845,1970-01-01
4845,1971-01-01
4846,1970-01-01
4846,1971-01-01
4846,1972-01-01
4846,1973-01-01
4846,1974-01-01
4847,1970-01-01
4847,1973-01-01
4847,1975-01-01
4847,1976-01-01
4847,1980-01-01
4848,1970-01-01
4848,1971-01-01
4848,1972-01-01
4848,1973-01-01
4848,1974-01-01
4848,1975-01-01
4848,1976-01-01
4848,1977-01-01
4848,1978-01-01
4848,1979-01-01
4848,1980-01-01
4848,1981-01-01
4848,1982-01-01
4848,1983-01-01
4849,1970-01-01
4849,1971-01-01
4849,1972-01-01
4849,1973-01-01
4849,1974-01-01
4849,1975-01-01
4849,1976-01-01
4850,1970-01-01
4850,1971-01-01
4850,1972-01-01
4850,1973-01-01
4850,1974-01-01
4850,1975-01-01
4850,1976-01-01
4850,1977-01-01
4850,1978-01-01
4850,1979-01-01
4850,1980-01-01
4851,1970-01-01
4851,1971-01-01
4851,1972-01-01
4851,1974-01-01
4851,1975-01-01
4851,1976-01-01
4851,1979-01-01
4851,1980-01-01
4852,1970-01-01
4852,1971-01-01
4852,1972-01-01
4852,1973-01-01
4852,1974-01-01
4852,1975-01-01
4852,1976-01-01
4852,1977-01-01
4852,1978-01-01
4852,1979-01-01
4852,1980-01-01
4852,1981-01-01
4853,1970-01-01
4853,1973-01-01
4853,1975-01-01
4853,1976-01-01
4853,1977-01-01
4853,1982-01-01
4854,1970-01-01
4855,1970-01-01
4856,1970-01-01
4856,1971-01-01
4856,1972-01-01
4856,1973-01-01
4856,1974-01-01
4856,1975-01-01
4856,1976-01-01
4856,1977-01-01
4857,1970-01-01
4858,1970-01-01
4858,1972-01-01
4858,1974-01-01
4858,1976-01-01
4858,1977-01-01
4858,1978-01-01
4858,1980-01-01
4859,1970-01-01
4860,1970-01-01
4860,1971-01-01
4861,1970-01-01
4861,1971-01-01
4861,1972-01-01
4861,1973-01-01
4861,1976-01-01
4861,1979-01-01
4861,1980-01-01
4861,1981-01-01
4861,1982-01-01
4861,1983-01-01
4862,1970-01-01
4862,1971-01-01
4862,1972-01-01
4862,1973-01-01
4862,1974-01-01
4863,1970-01-01
4864,1970-01-01
4864,1971-01-01
4864,1972-01-01
4864,1973-01-01
4864,1974-01-01
4864,1975-01-01
4864,1976-01-01
4864,1977-01-01
4865,1970-01-01
4865,1973-01-01
4865,1977-01-01
4865,1978-01-01
4865,1979-01-01
4865,1981-01-01
4865,1982-01-01
4866,1970-01-01
4866,1971-01-01
4866,1972-01-01
4866,1973-01-01
4866,1974-01-01
4866,1975-01-01
4866,1976-01-01
4866,1977-01-01
4866,1978-01-01
4866,1979-01-01
4866,1980-01-01
4866,1981-01-01
4866,1982-01-01
4866,1983-01-01
4867,1970-01-01
4868,1970-01-01
4868,1971-01-01
4869,1970-01-01
4870,1970-01-01
4870,1971-01-01
4870,1972-01-01
4870,1973-01-01
4870,1974-01-01
4870,1975-01-01
4870,1976-01-01
4870,1977-01-01
4870,1978-01-01
4870,1979-01-01
4870,1980-01-01
4871,1970-01-01
4871,1971-01-01
4871,1974-01-01
4871,1976-01-01
4871,1977-01-01
4871,1978-01-01
4872,1970-01-01
4872,1971-01-01
4872,1972-01-01
4872,1973-01-01
4872,1974-01-01
4872,1976-01-01
4872,1977-01-01
4872,1980-01-01
4872,1982-01-01
4872,1983-01-01
4873,1970-01-01
4873,1971-01-01
4873,1972-01-01
4873,1973-01-01
4873,1975-01-01
4873,1976-01-01
4874,1970-01-01
4874,1971-01-01
4874,1972-01-01
4874,1974-01-01
4874,1975-01-01
4874,1976-01-01
4874,1977-01-01
4874,1978-01-01
4874,1979-01-01
4874,1981-01-01
4875,1970-01-01
4876,1970-01-01
4876,1972-01-01
4876,1981-01-01
4877,1970-01-01
4877,1971-01-01
4877,1974-01-01
4877,1976-01-01
4877,1977-01-01
4877,1978-01-01
4877,1979-01-01
4877,1980-01-01
4877,1981-01-01
4877,1983-01-01
4878,1970-01-01
4878,1977-01-01
4878,1981-01-01
4879,1970-01-01
4879,1971-01-01
4879,1972-01-01
4879,1973-01-01
4879,1974-01-01
4879,1976-01-01
4879,1978-01-01
4879,1979-01-01
4879,1981-01-01
4879,1982-01-01
4879,1983-01-01
4880,1970-01-01
4880,1973-01-01
4880,1976-01-01
4880,1978-01-01
4880,1979-01-01
4881,1970-01-01
4882,1970-01-01
4883,1970-01-01
4883,1971-01-01
4883,1972-01-01
4883,1973-01-01
4883,1974-01-01
4883,1976-01-01
4883,1977-01-01
4883,1978-01-01
4883,1980-01-01
4884,1970-01-01
4884,1971-01-01
4885,1970-01-01
4886,1970-01-01
4886,1971-01-01
4886,1972-01-01
4886,1973-01-01
4886,1974-01-01
4886,1975-01-01
4887,1970-01-01
4887,1971-01-01
4887,1974-01-01
4887,1976-01-01
4887,1978-01-01
4887,1979-01-01
4887,1980-01-01
4887,1981-01-01
4887,1982-01-01
4887,1983-01-01
4888,1970-01-01
4888,1971-01-01
4888,1973-01-01
4888,1974-01-01
4888,1975-01-01
4888,1976-01-01
4888,1977-01-01
4888,1978-01-01
4888,1979-01-01
4888,1980-01-01
4888,1981-01-01
4888,1982-01-01
4888,1983-01-01
4889,1970-01-01
4889,1971-01-01
4889,1972-01-01
4889,1973-01-01
4889,1974-01-01
4889,1975-01-01
4890,1970-01-01
4890,1971-01-01
4890,1973-01-01
4891,1970-01-01
4891,1971-01-01
4891,1972-01-01
4891,1973-01-01
4891,1974-01-01
4891,1975-01-01
4891,1977-01-01
4891,1978-01-01
4891,1979-01-01
4891,1980-01-01
4891,1981-01-01
4891,1983-01-01
4892,1970-01-01
4892,1971-01-01
4892,1972-01-01
4892,1975-01-01
4892,1976-01-01
4892,1978-01-01
4892,1979-01-01
4892,1982-01-01
4893,1970-01-01
4894,1970-01-01
4894,1971-01-01
4894,1972-01-01
4895,1970-01-01
4896,1970-01-01
4896,1971-01-01
4896,1972-01-01
4897,1970-01-01
4897,1971-01-01
4897,1972-01-01
4897,1974-01-01
4897,1975-01-01
4897,1976-01-01
4897,1977-01-01
4897,1979-01-01
4897,1980-01-01
4897,1981-01-01
4897,1983-01-01
4898,1970-01-01
4898,1971-01-01
4899,1970-01-01
4899,1971-01-01
4899,1973-01-01
4899,1975-01-01
4899,1976-01-01
4899,1977-01-01
4899,1978-01-01
4899,1979-01-01
4899,1982-01-01
4899,1983-01-01
4900,1970-01-01
4901,1970-01-01
4902,1970-01-01
4902,1972-01-01
4902,1973-01-01
4902,1980-01-01
4902,1982-01-01
4902,1983-01-01
4903,1970-01-01
4903,1971-01-01
4903,1972-01-01
4903,1973-01-01
4903,1974-01-01
4903,1975-01-01
4903,1976-01-01
4903,1977-01-01
4903,1979-01-01
4903,1980-01-01
4903,1981-01-01
4903,1982-01-01
4903,1983-01-01
4904,1970-01-01
4904,1971-01-01
4904,1973-01-01
4904,1974-01-01
4904,1975-01-01
4905,1970-01-01
4906,1970-01-01
4906,1971-01-01
4906,1972-01-01
4906,1973-01-01
4906,1974-01-01
4906,1975-01-01
4906,1976-01-01
4906,1977-01-01
4907,1970-01-01
4907,1971-01-01
4908,1970-01-01
4908,1971-01-01
4908,1972-01-01
4909,1970-01-01
4909,1971-01-01
4909,1972-01-01
4909,1973-01-01
4909,1974-01-01
4909,1975-01-01
4909,1977-01-01
4909,1979-01-01
4909,1980-01-01
4909,1981-01-01
4909,1982-01-01
4909,1983-01-01
4910,1970-01-01
4910,1974-01-01
4911,1970-01-01
4911,1971-01-01
4912,1970-01-01
4913,1970-01-01
4913,1972-01-01
4913,1973-01-01
4914,1970-01-01
4914,1971-01-01
4914,1973-01-01
4914,1975-01-01
4914,1976-01-01
4914,1978-01-01
4914,1979-01-01
4914,1980-01-01
4914,1981-01-01
4914,1982-01-01
4914,1983-01-01
4915,1970-01-01
4915,1971-01-01
4916,1970-01-01
4917,1970-01-01
4917,1972-01-01
4917,1973-01-01
4917,1974-01-01
4917,1976-01-01
4917,1977-01-01
4917,1978-01-01
4917,1979-01-01
4917,1981-01-01
4917,1982-01-01
4917,1983-01-01
4918,1970-01-01
4918,1971-01-01
4918,1974-01-01
4918,1975-01-01
4918,1977-01-01
4918,1978-01-01
4918,1979-01-01
4918,1980-01-01
4918,1981-01-01
4918,1982-01-01
4918,1983-01-01
4919,1970-01-01
4919,1972-01-01
4920,1970-01-01
4920,1971-01-01
4920,1972-01-01
4920,1973-01-01
4921,1970-01-01
4921,1971-01-01
4921,1972-01-01
4921,1973-01-01
4921,1974-01-01
4921,1975-01-01
4921,1976-01-01
4921,1977-01-01
4921,1978-01-01
4921,1979-01-01
4921,1980-01-01
4921,1981-01-01
4921,1982-01-01
4921,1983-01-01
4922,1970-01-01
4922,1971-01-01
4922,1972-01-01
4922,1973-01-01
4922,1974-01-01
